,title,rating,ratings_total,price,link,category
11,Meta Quest 2: Advanced All-In-One Virtual Reality Headset - 128GB,4.5,1201.0,399.99,https://www.target.com/p/meta-quest-2-advanced-all-in-one-virtual-reality-headset-128gb/-/A-83984421,Video Games
12,Madden NFL 23 - PlayStation 4,4.6,27.0,29.99,https://www.target.com/p/madden-nfl-23-playstation-4/-/A-86769765,Video Games
13,Nintendo Switch Sports - Nintendo Switch,4.5,177.0,49.99,https://www.target.com/p/nintendo-switch-sports-nintendo-switch/-/A-85967101,Video Games
14,Minecraft - Nintendo Switch,4.6,322.0,29.99,https://www.target.com/p/minecraft-nintendo-switch/-/A-53662394,Video Games
15,FIFA 23: Legacy Edition - Nintendo Switch,4.9,14.0,19.99,https://www.target.com/p/fifa-23-legacy-edition-nintendo-switch/-/A-87255963,Video Games
16,Pokemon Violet - Nintendo Switch,4.3,59.0,59.99,https://www.target.com/p/pokemon-violet-nintendo-switch/-/A-86908605,Video Games
17,Madden NFL 23 - Xbox One,4.6,28.0,29.99,https://www.target.com/p/madden-nfl-23-xbox-one/-/A-86769763,Video Games
18,Splatoon 3 - Nintendo Switch,4.5,75.0,59.99,https://www.target.com/p/splatoon-3-nintendo-switch/-/A-85967100,Video Games
19,The Legend of Zelda: Breath of the Wild - Nintendo Switch,4.9,513.0,39.99,https://www.target.com/p/the-legend-of-zelda-breath-of-the-wild-nintendo-switch/-/A-52161264,Video Games
20,PlayStation 5 Digital Edition Console,4.4,91.0,399.99,https://www.target.com/p/playstation-5-digital-edition-console/-/A-87716465,Video Games
21,Nintendo amiibo Splatoon Octoling Figure,4.7,17.0,15.99,https://www.target.com/p/nintendo-amiibo-splatoon-octoling-figure/-/A-87834480,Video Games
22,Sonic Frontiers - Nintendo Switch,4.9,13.0,59.99,https://www.target.com/p/sonic-frontiers-nintendo-switch/-/A-87391341,Video Games
23,Nintendo Switch - OLED Model with Neon Red &#38; Neon Blue Joy-Con,4.5,128.0,349.99,https://www.target.com/p/nintendo-switch-oled-model-with-neon-red-38-neon-blue-joy-con/-/A-83887640,Video Games
24,Teenage Mutant Ninja Turtles: The Cowabunga Collection - Nintendo Switch,4.6,16.0,39.99,https://www.target.com/p/teenage-mutant-ninja-turtles-the-cowabunga-collection-nintendo-switch/-/A-86267112,Video Games
25,Nintendo Switch Lite - Turquoise,,,199.99,https://www.target.com/p/nintendo-switch-lite-turquoise/-/A-77419248,Video Games
26,Animal Crossing: New Horizons &#8211; Nintendo Switch,,,59.99,https://www.target.com/p/animal-crossing-new-horizons-8211-nintendo-switch/-/A-76780148,Video Games
27,Kirby and the Forgotten Land - Nintendo Switch,4.8,223.0,59.99,https://www.target.com/p/kirby-and-the-forgotten-land-nintendo-switch/-/A-84738068,Video Games
28,Nintendo Switch Pro Controller,4.5,275.0,69.99,https://www.target.com/p/nintendo-switch-pro-controller/-/A-52180631,Video Games
29,Nintendo Switch AC Adapter,4.9,160.0,29.99,https://www.target.com/p/nintendo-switch-ac-adapter/-/A-52180555,Video Games
30,Mario Party Superstars - Nintendo Switch,4.8,385.0,47.99,https://www.target.com/p/mario-party-superstars-nintendo-switch/-/A-83757257,Video Games
31,Sonic Colors Ultimate - Nintendo Switch,4.7,121.0,33.99,https://www.target.com/p/sonic-colors-ultimate-nintendo-switch/-/A-83498616,Video Games
32,Plants vs. Zombies: Battle for Neighborville Complete Edition - Nintendo Switch,4.6,154.0,39.99,https://www.target.com/p/plants-vs-zombies-battle-for-neighborville-complete-edition-nintendo-switch/-/A-82215063,Video Games
33,Persona 5 Royal - Nintendo Switch,4.5,8.0,59.99,https://www.target.com/p/persona-5-royal-nintendo-switch/-/A-87431084,Video Games
34,Mario Strikers: Battle League - Nintendo Switch,4.1,47.0,48.99,https://www.target.com/p/mario-strikers-battle-league-nintendo-switch/-/A-85967099,Video Games
35,Nintendo Switch Joy-Con L/R - Neon Pink/Neon Green,,,79.99,https://www.target.com/p/nintendo-switch-joy-con-l-r-neon-pink-neon-green/-/A-53184864,Video Games
36,Nintendo Switch Game Traveler Deluxe Travel Case,4.8,228.0,14.99,https://www.target.com/p/nintendo-switch-game-traveler-deluxe-travel-case/-/A-52014888,Video Games
37,DualSense Wireless Controller for PlayStation 5 - Galactic Purple,,,74.99,https://www.target.com/p/dualsense-wireless-controller-for-playstation-5-galactic-purple/-/A-85882228,Video Games
38,PowerA Play &#38; Charge Kit - Xbox Series X|S/Xbox One,4.4,180.0,15.89,https://www.target.com/p/powera-play-38-charge-kit-xbox-series-x-s-xbox-one/-/A-80110535,Video Games
39,Sonic Mania + Team Sonic Racing - Nintendo Switch,4.6,69.0,29.99,https://www.target.com/p/sonic-mania-team-sonic-racing-nintendo-switch/-/A-81090957,Video Games
40,Pokemon Legends: Arceus - Nintendo Switch,4.7,373.0,59.99,https://www.target.com/p/pokemon-legends-arceus-nintendo-switch/-/A-83617997,Video Games
41,PowerA USB Charging 6.5&#39; Cable for PlayStation 4,4.3,106.0,6.99,https://www.target.com/p/powera-usb-charging-6-5-39-cable-for-playstation-4/-/A-47816601,Video Games
42,Sonic Frontiers - PlayStation 5,4.6,8.0,59.99,https://www.target.com/p/sonic-frontiers-playstation-5/-/A-87377587,Video Games
43,FIFA 23 - PlayStation 4,5.0,11.0,29.99,https://www.target.com/p/fifa-23-playstation-4/-/A-87253276,Video Games
44,DualSense Charging Station for PlayStation 5,4.7,160.0,29.99,https://www.target.com/p/dualsense-charging-station-for-playstation-5/-/A-81114475,Video Games
45,Bayonetta 3 - Nintendo Switch,4.9,13.0,59.99,https://www.target.com/p/bayonetta-3-nintendo-switch/-/A-87255960,Video Games
46,LEGO Brawls - Nintendo Switch,4.5,8.0,39.99,https://www.target.com/p/lego-brawls-nintendo-switch/-/A-86784185,Video Games
47,Mario &#38; Sonic at the Olympic Games: Tokyo 2020 - Nintendo Switch,4.5,121.0,49.99,https://www.target.com/p/mario-38-sonic-at-the-olympic-games-tokyo-2020-nintendo-switch/-/A-76633644,Video Games
48,Super Mario Odyssey - Nintendo Switch,,,59.99,https://www.target.com/p/super-mario-odyssey-nintendo-switch/-/A-52161284,Video Games
49,Hot Wheels: Unleashed - Nintendo Switch,4.1,42.0,29.99,https://www.target.com/p/hot-wheels-unleashed-nintendo-switch/-/A-82637356,Video Games
50,Xbox One Card  (Digital),,,25.0,https://www.target.com/p/xbox-one-card-digital/-/A-53087847,Video Games
51,NBA 2K23 - PlayStation 4,4.7,27.0,24.99,https://www.target.com/p/nba-2k23-playstation-4/-/A-87132722,Video Games
52,Horipad Wireless Gaming Controller for Nintendo Switch - Mario,4.3,57.0,39.99,https://www.target.com/p/horipad-wireless-gaming-controller-for-nintendo-switch-mario/-/A-83685443,Video Games
53,Nintendo Club Mocchi Mocchi Mega 15&#34; Plush - Inhaling Kirby,5.0,4.0,34.99,https://www.target.com/p/nintendo-club-mocchi-mocchi-mega-15-34-plush-inhaling-kirby/-/A-86763816,Video Games
54,Pac-Man World: Re-Pac - Nintendo Switch,4.8,14.0,29.99,https://www.target.com/p/pac-man-world-re-pac-nintendo-switch/-/A-87206982,Video Games
55,Minecraft Dungeons: Ultimate Edition - Nintendo Switch,4.7,69.0,39.99,https://www.target.com/p/minecraft-dungeons-ultimate-edition-nintendo-switch/-/A-84216362,Video Games
56,Meta Quest 2: Advanced All-In-One Virtual Reality Headset - 256GB,4.4,410.0,499.99,https://www.target.com/p/meta-quest-2-advanced-all-in-one-virtual-reality-headset-256gb/-/A-84022117,Video Games
57,Marvel&#39;s Spider-Man: Mile Morales Ultimate Edition &#8211; PlayStation 5,4.8,91.0,69.99,https://www.target.com/p/marvel-39-s-spider-man-mile-morales-ultimate-edition-8211-playstation-5/-/A-81473779,Video Games
58,It Takes Two - Nintendo Switch,4.8,8.0,39.99,https://www.target.com/p/it-takes-two-nintendo-switch/-/A-87255962,Video Games
59,Sony Pulse 3D Bluetooth Wireless Gaming Headset for PlayStation 5 - White,,,99.99,https://www.target.com/p/sony-pulse-3d-bluetooth-wireless-gaming-headset-for-playstation-5-white/-/A-81114474,Video Games
60,NBA 2K23 - Xbox One,4.9,13.0,24.99,https://www.target.com/p/nba-2k23-xbox-one/-/A-87132727,Video Games
61,Nintendo Club Mocchi Mocchi Mega 15&#34; Plush - Super Mario - Bob-Omb,5.0,4.0,34.99,https://www.target.com/p/nintendo-club-mocchi-mocchi-mega-15-34-plush-super-mario-bob-omb/-/A-86763817,Video Games
62,PowerA USB-C to USB Charge Cable for PlayStation 5,4.7,58.0,13.89,https://www.target.com/p/powera-usb-c-to-usb-charge-cable-for-playstation-5/-/A-82822988,Video Games
63,NieR: Automata The End of YoRHa Edition - Nintendo Switch,4.8,5.0,39.99,https://www.target.com/p/nier-automata-the-end-of-yorha-edition-nintendo-switch/-/A-87129260,Video Games
64,PlayStation 5 Console Horizon Forbidden West Bundle,4.5,213.0,549.99,https://www.target.com/p/playstation-5-console-horizon-forbidden-west-bundle/-/A-86660922,Video Games
65,DualShock 4 Wireless Controller for PlayStation 4 - Midnight Blue,,,64.99,https://www.target.com/p/dualshock-4-wireless-controller-for-playstation-4-midnight-blue/-/A-53363267,Video Games
66,Super Smash Bros. Series amiibo Figures - Steve/Alex,5.0,23.0,29.99,https://www.target.com/p/super-smash-bros-series-amiibo-figures-steve-alex/-/A-87364942,Video Games
67,Xbox Wireless Controller - Lunar Shift SE,5.0,7.0,69.99,https://www.target.com/p/xbox-wireless-controller-lunar-shift-se/-/A-87274519,Video Games
68,Razer Kraken V3 X Wired Gaming Headset for PC,4.3,20.0,39.99,https://www.target.com/p/razer-kraken-v3-x-wired-gaming-headset-for-pc/-/A-82822952,Video Games
69,Grand Theft Auto V - PlayStation 5,4.8,40.0,34.99,https://www.target.com/p/grand-theft-auto-v-playstation-5/-/A-86266416,Video Games
70,MLB The Show 22 - PlayStation 4,5.0,28.0,19.99,https://www.target.com/p/mlb-the-show-22-playstation-4/-/A-85890961,Video Games
71,Nintendo 10&#34; Plush - Bowser,4.9,37.0,34.99,https://www.target.com/p/nintendo-10-34-plush-bowser/-/A-82717908,Video Games
72,Nintendo Switch OLED Model System Case - Black,5.0,4.0,29.99,https://www.target.com/p/nintendo-switch-oled-model-system-case-black/-/A-86748851,Video Games
73,PlayStation Store Gift Card $75 (Digital),,,75.0,https://www.target.com/p/playstation-store-gift-card-75-digital/-/A-79848105,Video Games
74,Halo: Infinite - Xbox Series X/Xbox One,4.4,61.0,59.99,https://www.target.com/p/halo-infinite-xbox-series-x-xbox-one/-/A-84171348,Video Games
75,DualShock 4 Wireless Controller for PlayStation 4 - Glacier White,,,64.99,https://www.target.com/p/dualshock-4-wireless-controller-for-playstation-4-glacier-white/-/A-76612585,Video Games
76,Nintendo Switch Game Traveler Deluxe Case - Purple,5.0,4.0,19.99,https://www.target.com/p/nintendo-switch-game-traveler-deluxe-case-purple/-/A-86748864,Video Games
77,PowerA Enhanced Wireless Controller for Nintendo Switch Pokemon Pikachu Retro,4.3,115.0,59.99,https://www.target.com/p/powera-enhanced-wireless-controller-for-nintendo-switch-pokemon-pikachu-retro/-/A-80110538,Video Games
78,PowerA Joy-Con Charging Dock for Nintendo Switch,4.7,75.0,19.89,https://www.target.com/p/powera-joy-con-charging-dock-for-nintendo-switch/-/A-52101562,Video Games
79,PowerA Dual Charging Station for Xbox Series X|S/Xbox One Wireless Controllers - Black,4.5,39.0,28.99,https://www.target.com/p/powera-dual-charging-station-for-xbox-series-x-s-xbox-one-wireless-controllers-black/-/A-82823036,Video Games
80,Minecraft - PlayStation 4,4.7,65.0,29.99,https://www.target.com/p/minecraft-playstation-4/-/A-78857526,Video Games
81,Turtle Beach Recon 70 Wired Gaming Headset for Nintendo Switch/Xbox One/Series X|S/PlayStation 4/5 - Red/Black,4.1,98.0,39.99,https://www.target.com/p/turtle-beach-recon-70-wired-gaming-headset-for-nintendo-switch-xbox-one-series-x-s-playstation-4-5-red-black/-/A-54482035,Video Games
82,PowerA Protection Case for Nintendo Switch - Retro Pikachu,4.9,54.0,19.99,https://www.target.com/p/powera-protection-case-for-nintendo-switch-retro-pikachu/-/A-83500853,Video Games
83,NHL 23 - PlayStation 5,4.4,7.0,34.99,https://www.target.com/p/nhl-23-playstation-5/-/A-87253275,Video Games
84,Gotham Knights - Xbox Series X,4.7,6.0,69.99,https://www.target.com/p/gotham-knights-xbox-series-x/-/A-86748868,Video Games
85,Xbox Series X|S Wireless Controller - Mineral Camo,4.0,3.0,69.99,https://www.target.com/p/xbox-series-x-s-wireless-controller-mineral-camo/-/A-87390581,Video Games
86,Miraculous: Rise of the Sphinx - Nintendo Switch,4.5,4.0,49.99,https://www.target.com/p/miraculous-rise-of-the-sphinx-nintendo-switch/-/A-87144076,Video Games
87,Nintendo Switch Game Traveler Deluxe System Case,4.6,196.0,39.99,https://www.target.com/p/nintendo-switch-game-traveler-deluxe-system-case/-/A-52014908,Video Games
88,Razer Kaira Pro (Xbox Licensed) Wireless Multi-Platform Gaming Headset - Black,4.8,26.0,99.99,https://www.target.com/p/razer-kaira-pro-xbox-licensed-wireless-multi-platform-gaming-headset-black/-/A-87183296,Video Games
89,HyperX CloudX Wired Gaming Headset for Xbox One/Series X|S,4.6,43.0,39.99,https://www.target.com/p/hyperx-cloudx-wired-gaming-headset-for-xbox-one-series-x-s/-/A-80173107,Video Games
90,"HP Victus 15.6&#34; 144Hz FHD Gaming Laptop - Intel Core i5-12450H, 8GB RAM, 256GB SSD, Nvidia GTX 1650 &#8211; Silver (15-fa0005tg)",4.5,28.0,589.99,https://www.target.com/p/hp-victus-15-6-34-144hz-fhd-gaming-laptop-intel-core-i5-12450h-8gb-ram-256gb-ssd-nvidia-gtx-1650-8211-silver-15-fa0005tg/-/A-86252108,Video Games
91,PowerA Spectra Infinity Enhanced Wired Controller for Xbox Series X|S/Xbox One,4.1,128.0,38.99,https://www.target.com/p/powera-spectra-infinity-enhanced-wired-controller-for-xbox-series-x-s-xbox-one/-/A-82566153,Video Games
92,Among Us: Crewmate Edition - Nintendo Switch,4.3,34.0,24.99,https://www.target.com/p/among-us-crewmate-edition-nintendo-switch/-/A-83953540,Video Games
93,MLB The Show 22 - PlayStation 5,4.9,16.0,29.99,https://www.target.com/p/mlb-the-show-22-playstation-5/-/A-85890962,Video Games
94,PGA Tour 2K23 - PlayStation 5,5.0,4.0,69.99,https://www.target.com/p/pga-tour-2k23-playstation-5/-/A-87435904,Video Games
95,Ghost of Tsushima: Director&#39;s Cut - PlayStation 5,4.8,41.0,69.99,https://www.target.com/p/ghost-of-tsushima-director-39-s-cut-playstation-5/-/A-83871408,Video Games
96,HyperX Cloud Flight Wireless Gaming Headset for PlayStation 4/5,4.2,5.0,79.99,https://www.target.com/p/hyperx-cloud-flight-wireless-gaming-headset-for-playstation-4-5/-/A-86873154,Video Games
97,Big Brain Academy: Brain vs. Brain - Nintendo Switch,4.7,76.0,29.99,https://www.target.com/p/big-brain-academy-brain-vs-brain-nintendo-switch/-/A-84294096,Video Games
98,PowerA Protection Case for Nintendo Switch - Kirby,5.0,10.0,19.99,https://www.target.com/p/powera-protection-case-for-nintendo-switch-kirby/-/A-86384899,Video Games
99,No Man&#39;s Sky - Nintendo Switch,5.0,7.0,59.99,https://www.target.com/p/no-man-39-s-sky-nintendo-switch/-/A-87129254,Video Games
100,Nintendo eShop $10 Gift Card - (Digital),,,10.0,https://www.target.com/p/nintendo-eshop-10-gift-card-digital/-/A-52567878,Video Games
101,Xbox Live 12 Month Gold Membership (Digital),,,59.99,https://www.target.com/p/xbox-live-12-month-gold-membership-digital/-/A-54256322,Video Games
102,Horipad Wireless Gaming Controller for Nintendo Switch - Peach,4.3,41.0,49.99,https://www.target.com/p/horipad-wireless-gaming-controller-for-nintendo-switch-peach/-/A-83685445,Video Games
103,Astro A10 Wired Gaming Headset for Xbox Series X|S/Xbox One - Black,4.7,9.0,59.99,https://www.target.com/p/astro-a10-wired-gaming-headset-for-xbox-series-x-s-xbox-one-black/-/A-86083190,Video Games
104,FIFA 23 - Xbox Series X,4.2,5.0,34.99,https://www.target.com/p/fifa-23-xbox-series-x/-/A-87253277,Video Games
105,HyperX Cloud Stinger Wired Gaming Headset for PlayStation 4/5,4.5,28.0,24.99,https://www.target.com/p/hyperx-cloud-stinger-wired-gaming-headset-for-playstation-4-5/-/A-80173105,Video Games
106,LOL Surprise Movie Night - Nintendo Switch,4.2,61.0,19.99,https://www.target.com/p/lol-surprise-movie-night-nintendo-switch/-/A-84070543,Video Games
107,Nintendo Switch Game Traveler Deluxe Travel Case,4.5,12.0,19.99,https://www.target.com/p/nintendo-switch-game-traveler-deluxe-travel-case/-/A-86166467,Video Games
108,NBA 2K23 - Xbox Series X,4.9,13.0,34.99,https://www.target.com/p/nba-2k23-xbox-series-x/-/A-87132725,Video Games
109,Mario Golf: Super Rush - Nintendo Switch,4.7,110.0,49.99,https://www.target.com/p/mario-golf-super-rush-nintendo-switch/-/A-82493760,Video Games
110,Teenage Mutant Ninja Turtles: The Cowabunga Collection - PlayStation 5,4.2,6.0,39.99,https://www.target.com/p/teenage-mutant-ninja-turtles-the-cowabunga-collection-playstation-5/-/A-86252094,Video Games
111,Marvel&#39;s Spider-Man: Miles Morales &#8211; PlayStation 5,4.6,111.0,49.99,https://www.target.com/p/marvel-39-s-spider-man-miles-morales-8211-playstation-5/-/A-81255580,Video Games
112,Minecraft Starter Pack - Xbox One,4.8,20.0,29.99,https://www.target.com/p/minecraft-starter-pack-xbox-one/-/A-53819994,Video Games
113,Nintendo Donkey Kong 10&#34; Plush,4.3,3.0,24.99,https://www.target.com/p/nintendo-donkey-kong-10-34-plush/-/A-86703040,Video Games
114,PlayStation 5 Media Remote,4.1,93.0,29.99,https://www.target.com/p/playstation-5-media-remote/-/A-81114476,Video Games
115,Fortnite: Anime Legends - Nintendo Switch,5.0,5.0,19.99,https://www.target.com/p/fortnite-anime-legends-nintendo-switch/-/A-87296235,Video Games
116,PowerA Wired Controller for Nintendo Switch - Black,4.2,195.0,16.99,https://www.target.com/p/powera-wired-controller-for-nintendo-switch-black/-/A-76439783,Video Games
117,My Friend Peppa Pig - Nintendo Switch,4.5,63.0,19.99,https://www.target.com/p/my-friend-peppa-pig-nintendo-switch/-/A-83517426,Video Games
118,Sonic Frontiers - Xbox Series X/Xbox One,4.8,5.0,59.99,https://www.target.com/p/sonic-frontiers-xbox-series-x-xbox-one/-/A-87377586,Video Games
119,Nintendo Switch Game Traveler Deluxe Travel Case - Mario Kart,4.9,39.0,18.89,https://www.target.com/p/nintendo-switch-game-traveler-deluxe-travel-case-mario-kart/-/A-83085502,Video Games
0,It Starts with Us - (It Ends with Us) by  Colleen Hoover (Paperback),4.7,247.0,10.98,https://www.target.com/p/it-starts-with-us-it-ends-with-us-by-colleen-hoover-paperback/-/A-85965133,"Movies, Music & Books"
1,Taylor Swift - Midnights: Lavender Edition CD (Target Exclusive),,,11.99,https://www.target.com/p/taylor-swift-midnights-lavender-edition-cd-target-exclusive/-/A-87503266,"Movies, Music & Books"
2,It Ends with Us - by Colleen Hoover (Paperback),4.8,717.0,9.99,https://www.target.com/p/it-ends-with-us-by-colleen-hoover-paperback/-/A-51155734,"Movies, Music & Books"
3,Diary of a Wimpy Kid: Book 17 - by  Jeff Kinney (Hardcover),4.8,55.0,10.49,https://www.target.com/p/diary-of-a-wimpy-kid-book-17-by-jeff-kinney-hardcover/-/A-86139348,"Movies, Music & Books"
4,Diary of a Wimpy Kid #17: Diper &#214;verl&#246;de - Target Exclusive Edition by Jeff Kinney (Hardcover),4.9,21.0,11.99,https://www.target.com/p/diary-of-a-wimpy-kid-17-diper-214-verl-246-de-target-exclusive-edition-by-jeff-kinney-hardcover/-/A-86881491,"Movies, Music & Books"
5,Verity - by  Colleen Hoover (Paperback),,,11.26,https://www.target.com/p/verity-by-colleen-hoover-paperback/-/A-84776603,"Movies, Music & Books"
6,Ugly Love (Paperback) by Colleen Hoover,4.8,426.0,10.0,https://www.target.com/p/ugly-love-paperback-by-colleen-hoover/-/A-16102613,"Movies, Music & Books"
7,Reminders of Him - by  Colleen Hoover (Paperback),4.9,277.0,9.57,https://www.target.com/p/reminders-of-him-by-colleen-hoover-paperback/-/A-84178103,"Movies, Music & Books"
8,Top Gun: Maverick (DVD),,,19.99,https://www.target.com/p/top-gun-maverick-dvd/-/A-86794859,"Movies, Music & Books"
9,November 9 - by  Colleen Hoover (Paperback),4.9,293.0,9.99,https://www.target.com/p/november-9-by-colleen-hoover-paperback/-/A-80253155,"Movies, Music & Books"
10,The Very Hungry Caterpillar - by Eric Carle (Board Book),4.8,463.0,5.0,https://www.target.com/p/the-very-hungry-caterpillar-by-eric-carle-board-book/-/A-11400718,"Movies, Music & Books"
11,The Elf on the Shelf - Blue Eye Boy Elf - by Chanda Bell (Hardcover),4.8,283.0,30.9,https://www.target.com/p/the-elf-on-the-shelf-blue-eye-boy-elf-by-chanda-bell-hardcover/-/A-79960707,"Movies, Music & Books"
12,The Elf on the Shelf - Blue Eye Girl Elf - by Chanda Bell (Hardcover),4.8,289.0,30.9,https://www.target.com/p/the-elf-on-the-shelf-blue-eye-girl-elf-by-chanda-bell-hardcover/-/A-79960713,"Movies, Music & Books"
